STATE,NAME,CENSUSAREA,Longitude,Latitude,Hospital Count,Bed Count,FIPS_plotly,POPESTIMATE2018,Median_Household_Income_2018
PA,Delaware,183.843,39.915783876494736,-75.39949338833998,7.0,1123.0,42045,564751.0,71961.0
PA,Erie,799.154,41.99236639544638,-80.03247948615177,8.0,1188.0,42049,272061.0,48453.0
PA,Fayette,790.339,39.921069321232565,-79.64411511531453,2.0,283.0,42051,130441.0,50381.0
PA,Franklin,772.224,39.92485553780654,-77.72343788938241,3.0,416.0,42055,154835.0,60744.0
PA,Huntingdon,874.639,40.421370291699574,-77.97686746427162,1.0,100.0,42061,45168.0,49019.0
PA,Juniata,391.35,40.531427692872846,-77.40585793638617,,,42067,24704.0,54342.0
PA,Lawrence,358.175,40.99077826064697,-80.33435269461059,2.0,316.0,42073,86184.0,48418.0
PA,Luzerne,890.333,41.17710778579855,-75.9824361625914,7.0,1180.0,42079,317646.0,53469.0
OR,Jackson,2783.548,42.431419171556975,-122.72937943011227,3.0,545.0,41029,219564.0,55511.0
OR,Josephine,1639.668,42.36429067003259,-123.55828315400339,1.0,125.0,41033,87393.0,46578.0
OR,Lane,4553.119,43.937612951914474,-122.84544845132852,6.0,531.0,41039,379611.0,53161.0
OR,Linn,2290.129,44.48829250344063,-122.53297586630349,2.0,98.0,41043,127335.0,54292.0
OR,Morrow,2031.609,45.417619720834935,-119.58425544472854,1.0,21.0,41049,11372.0,55343.0
OR,Multnomah,431.297,45.54683934024139,-122.42085547567474,11.0,1978.0,41051,811880.0,70756.0
OR,Umatilla,3215.509,45.59282840075571,-118.73603426259092,2.0,455.0,41059,77516.0,53917.0
OR,Wasco,2381.519,45.162504269377344,-121.16757231386242,1.0,49.0,41065,26505.0,52269.0
OR,Yamhill,715.86,45.233080706513675,-123.30782565316106,2.0,128.0,41071,107002.0,61776.0
MN,Jackson,702.982,43.67420707094343,-95.15400322063978,1.0,20.0,27063,9911.0,57786.0
MN,Kanabec,521.586,45.944488993818794,-93.2930519375118,1.0,49.0,27065,16207.0,56950.0
MN,Kittson,1098.804,48.777854245480135,-96.78154780987714,1.0,15.0,27069,4248.0,54438.0
MO,Laclede,764.717,37.65931931900101,-92.59103942155785,1.0,58.0,29105,35713.0,44562.0
MO,Lewis,505.042,40.097097078275326,-91.7239549148031,,,29111,9855.0,48179.0
MO,McDonald,539.48,36.628493357731145,-94.34859932963548,,,29119,23078.0,40204.0
MO,Maries,526.979,38.1617892808307,-91.9252460475928,,,29125,8769.0,46371.0
MO,Mercer,453.835,40.42242407205542,-93.56898802066634,,,29129,3641.0,46014.0
MO,Montgomery,536.247,38.94020555447548,-91.46991521727877,,,29139,11534.0,48951.0
MO,Morgan,597.631,38.420679490835774,-92.8863336571752,,,29141,20358.0,45276.0
MO,Nodaway,876.964,40.361440638355106,-94.87997488701969,1.0,81.0,29147,22304.0,46698.0
MO,Ozark,744.972,36.64909723814216,-92.44477359039574,,,29153,9017.0,34367.0
MO,Perry,474.354,37.71021485597323,-89.82543276564941,1.0,25.0,29157,19150.0,53871.0
MO,Phelps,671.784,37.877476747635946,-91.79339715369423,1.0,242.0,29161,44732.0,43079.0
MO,Polk,635.523,37.616860765579474,-93.40132775683051,1.0,86.0,29167,32201.0,45336.0
NC,Hyde,612.7,35.52937887795733,-76.2645748310144,,,37095,5230.0,40653.0
NC,Jackson,490.755,35.28144869691526,-83.13861846090862,1.0,86.0,37099,43327.0,44502.0
NC,Lee,254.959,35.47708722219375,-79.16966999972321,1.0,127.0,37105,61452.0,48984.0
NC,McDowell,440.608,35.6864334589627,-82.05222650687048,1.0,65.0,37111,45507.0,43972.0
NC,Madison,449.57,35.85795942085804,-82.70752659737418,,,37115,21763.0,44693.0
NC,Mitchell,221.425,36.01903714840599,-82.17331356382226,1.0,46.0,37121,15000.0,43967.0
NC,New Hanover,191.534,34.230211927786534,-77.87880535658748,2.0,769.0,37129,232274.0,53419.0
NC,Orange,397.958,36.06420352515028,-79.11831609262558,1.0,896.0,37135,146027.0,71920.0
NC,Pasquotank,226.88,36.2977282460649,-76.284380038789,1.0,182.0,37139,39639.0,46355.0
NC,Perquimans,247.089,36.202278656939114,-76.43144229123092,,,37143,13422.0,48337.0
NC,Pitt,651.975,35.59426246529099,-77.369577303404,1.0,909.0,37147,179914.0,43303.0
NC,Richmond,473.821,35.008404434893535,-79.74840531964554,2.0,163.0,37153,44887.0,38514.0
PA,Mercer,672.575,41.30155827155718,-80.25821325246602,5.0,521.0,42085,110683.0,48788.0
PA,Monroe,608.286,41.05684891019836,-75.33977187371454,2.0,235.0,42089,169507.0,63318.0
PA,Northampton,369.671,40.75136136208792,-75.30798328398438,3.0,362.0,42095,304807.0,68217.0
PA,Philadelphia,134.101,40.004363062407904,-75.13968232823345,34.0,8160.0,42101,1584138.0,46149.0
PA,Snyder,328.705,40.77089298977678,-77.07099409367433,,,42109,40540.0,56991.0
PA,Somerset,1074.374,39.97122645404979,-79.02765583114018,3.0,224.0,42111,73952.0,50504.0
PA,Susquehanna,823.435,41.82248983012018,-75.79975086028496,2.0,83.0,42115,40589.0,52573.0
PA,Union,315.982,40.954034719414075,-77.0714351828737,1.0,127.0,42119,44785.0,55679.0
PA,Venango,674.284,41.402857247694136,-79.75982360671578,1.0,164.0,42121,51266.0,45761.0
PA,Washington,856.989,40.188711470429155,-80.25042327557965,4.0,602.0,42125,207346.0,63119.0
PA,York,904.181,39.9177240290385,-76.73070507106759,7.0,921.0,42133,448273.0,65238.0
UT,Daggett,696.979,40.88749015986764,-109.50997622858912,,,49009,980.0,58910.0
UT,Duchesne,3240.945,40.29926572293507,-110.42460919871408,2.0,124.0,49013,19964.0,60767.0
UT,Grand,3671.543,38.98142595606791,-109.57079692479213,1.0,19.0,49019,9764.0,50750.0
UT,Juab,3392.278,39.701200039665615,-112.78168012801406,1.0,25.0,49023,11555.0,65379.0
TX,Anderson,1062.602,31.814745685691538,-95.65407078396744,2.0,156.0,48001,58057.0,45969.0
TX,Atascosa,1219.544,28.893336913281246,-98.52730545974916,1.0,67.0,48013,50310.0,50594.0
TX,Austin,646.508,29.885777708366405,-96.27296442698596,1.0,32.0,48015,29989.0,59942.0
TX,Bailey,826.797,34.06860313878384,-102.82982670719778,1.0,25.0,48017,7027.0,45051.0
TX,Baylor,867.482,33.61640793622336,-99.2135290127617,1.0,49.0,48023,3582.0,41180.0
TX,Bee,880.239,28.41759481116789,-97.742134405664,1.0,69.0,48025,32587.0,41806.0
TX,Bexar,1239.82,29.448906261562886,-98.52089516930911,46.0,8084.0,48029,1986049.0,54210.0
TX,Borden,897.443,32.743639840192884,-101.43165088656012,,,48033,648.0,66101.0
TX,Bosque,982.978,31.898196917018954,-97.63566265652517,1.0,25.0,48035,18691.0,48460.0
TX,Brazoria,1357.701,29.188390976091473,-95.44582483968749,5.0,357.0,48039,370200.0,74225.0
MO,Putnam,517.317,40.477713877866485,-93.01374929029899,1.0,15.0,29171,4757.0,40866.0
MO,Randolph,482.684,39.44006632773123,-92.49710950560842,1.0,100.0,29175,24763.0,44975.0
MO,Ray,568.805,39.35063689160395,-93.99102488432766,1.0,34.0,29177,22883.0,58693.0
MO,Ripley,629.537,36.65365120535613,-90.86340703516115,1.0,21.0,29181,13401.0,32802.0
MO,Ste. Genevieve,499.153,37.89094302381582,-90.19761467012295,1.0,47.0,29186,17888.0,59043.0
MO,St. Francois,451.887,37.812506971113656,-90.4769755730018,3.0,133.0,29187,66692.0,45584.0
MO,Schuyler,307.303,40.47182852259992,-92.518481445635,,,29197,4599.0,39463.0
MO,Shannon,1003.82,37.15834696870495,-91.39962509755935,,,29203,8189.0,32715.0
MO,Stoddard,823.222,36.85479794229324,-89.94300939236304,1.0,48.0,29207,29206.0,40808.0
MO,Taney,632.436,36.65472268256957,-93.04068757251464,1.0,157.0,29213,55852.0,40887.0
MO,Warren,428.601,38.765522959341325,-91.16151887689642,,,29219,34711.0,62056.0
MO,Webster,592.562,37.27961763127404,-92.87691404419236,,,29225,39109.0,51141.0
MO,St. Louis,61.909,38.64176505716807,-90.23965001860338,13.0,3797.0,29510,302838.0,43263.0
MT,Big Horn,4995.462,45.42351778564103,-107.49011884949954,2.0,61.0,30003,13338.0,40425.0
NC,Rowan,511.374,35.638611466006346,-80.52469007344021,2.0,268.0,37159,141262.0,46864.0
NC,Sampson,944.74,34.99049007105746,-78.3712879087739,1.0,146.0,37163,63626.0,42807.0
NC,Stokes,448.857,36.40214373227822,-80.239287125827,1.0,93.0,37169,45467.0,50826.0
NC,Transylvania,378.528,35.20297917072682,-82.79504015473589,1.0,94.0,37175,34215.0,51398.0
OH,Hamilton,405.91,39.19726848845262,-84.55357444665498,21.0,4961.0,39061,816684.0,57300.0
OH,Highland,553.084,39.184620963107996,-83.60510396543206,2.0,70.0,39071,43058.0,49161.0
OH,Huron,491.495,41.14663035985156,-82.59786397186707,2.0,139.0,39077,58504.0,55202.0
OH,Jefferson,408.329,40.38730289932763,-80.7633244702317,3.0,536.0,39081,65767.0,42821.0
OH,Lawrence,453.371,38.59754769074685,-82.53664037663691,1.0,8.0,39087,59866.0,43031.0
OH,Lorain,491.101,41.29572548673215,-82.1512344290807,8.0,840.0,39093,309461.0,59265.0
OH,Mahoning,411.623,41.01286198260703,-80.77775711223738,10.0,1495.0,39099,229642.0,48010.0
OH,Marion,403.757,40.586689348670376,-83.15951600595004,1.0,270.0,39101,65256.0,45419.0
RI,Bristol,24.164,41.7168179058966,-71.28568146929753,,,44001,48649.0,80231.0
RI,Kent,168.528,41.66988513473372,-71.59270900806226,1.0,359.0,44003,163861.0,69089.0
RI,Newport,102.386,41.55677135650475,-71.23666337549255,2.0,129.0,44005,82542.0,77760.0
SC,Abbeville,490.484,34.22485618563562,-82.46049779491187,1.0,25.0,45001,24541.0,42412.0
SC,Aiken,1071.034,33.540554401242304,-81.63829900450047,1.0,245.0,45003,169401.0,52633.0
SC,Anderson,715.426,34.51765728009019,-82.63864434573149,4.0,755.0,45007,200482.0,51740.0
SC,Calhoun,381.151,33.67321400593284,-80.77926724954543,,,45017,14520.0,45385.0
SC,Chester,580.657,34.691223112732466,-81.16065821958438,1.0,82.0,45023,32251.0,42116.0
SC,Chesterfield,799.075,34.64019390823905,-80.15513657221686,1.0,59.0,45025,45754.0,39046.0
SD,Harding,2671.375,45.58018074833176,-103.49586098019283,,,46063,1249.0,55017.0
SD,Hughes,741.56,44.39032162364215,-99.99727181725595,1.0,50.0,46065,17650.0,70093.0
SD,Hyde,860.524,44.548067612844314,-99.48683396877574,,,46069,1282.0,52496.0
SD,Jones,969.678,43.960519485037466,-100.69098611249893,,,46075,928.0,49609.0
SD,Lake,563.277,44.021931073407735,-97.12926365361118,1.0,22.0,46079,13057.0,60733.0
SD,Lyman,1641.936,43.89684321648186,-99.85147395205938,,,46085,3821.0,47429.0
SD,Meade,3470.984,44.565984605654926,-102.71631648913534,2.0,25.0,46093,28294.0,59524.0
SD,Miner,570.311,44.02197882432707,-97.60992206923517,,,46097,2213.0,50123.0
SD,Moody,519.386,44.022221940670995,-96.67090682171799,1.0,18.0,46101,6579.0,57392.0
SD,Shannon,2093.898,43.33759880109759,-102.55561097421543,1.0,45.0,,,
SD,Spink,1503.925,44.938390148380485,-98.34618552555666,1.0,25.0,46115,6495.0,50590.0
SD,Stanley,1444.432,44.41182272899532,-100.73610390875764,,,46117,3022.0,69991.0
SD,Todd,1388.556,43.19356815865141,-100.71717695988846,1.0,35.0,46121,10283.0,31876.0
SD,Union,460.542,42.82655055317183,-96.65184623006967,1.0,38.0,46127,15619.0,80698.0
MT,Blaine,4227.546,48.43300046641438,-108.96020540009485,1.0,0.0,30005,6807.0,39237.0
MT,Carbon,2048.788,45.22538077300465,-109.02871797112245,1.0,10.0,30009,10714.0,53661.0
MT,Chouteau,3972.488,47.88034618759325,-110.4352401414584,2.0,82.0,30015,5745.0,44645.0
MT,Daniels,1426.105,48.783831957731174,-105.55048041641828,1.0,54.0,30019,1747.0,44659.0
MT,Deer Lodge,736.53,46.061641484167126,-113.0676795636229,2.0,261.0,30023,9131.0,45641.0
MT,Flathead,5087.66,48.29660505025943,-114.05328938830557,3.0,231.0,30029,102106.0,54382.0
MT,Glacier,2995.937,48.7050049200705,-112.99423079580961,2.0,13.0,30035,13747.0,37719.0
MT,Hill,2898.955,48.6286215465954,-110.11139579763324,1.0,49.0,30041,16347.0,50136.0
NE,Nuckolls,575.155,40.17637779402117,-98.04733461519294,1.0,25.0,31129,4195.0,46954.0
NE,Pawnee,431.075,40.13139145363234,-96.23706663257242,1.0,11.0,31133,2632.0,45487.0
NE,Platte,674.059,41.570789332312124,-97.52048877697459,1.0,51.0,31141,33363.0,63656.0
IA,Appanoose,497.292,40.7432397838251,-92.86861173058517,1.0,45.0,19007,12437.0,44298.0
IA,Benton,716.265,42.08011738856548,-92.06463572992206,1.0,25.0,19011,25642.0,62799.0
IA,Boone,571.569,42.0366176996452,-93.93139995128391,1.0,42.0,19015,26346.0,63099.0
IA,Buchanan,571.02,42.47090227540516,-91.83734063011194,2.0,120.0,19019,21199.0,59724.0
IA,Butler,580.131,42.73173797730124,-92.7901752922061,,,19023,14539.0,57971.0
IA,Carroll,569.437,42.03618865482533,-94.8603428958449,2.0,116.0,19027,20154.0,60531.0
IA,Cerro Gordo,568.313,43.0817756257697,-93.26122389988441,2.0,586.0,19033,42647.0,51939.0
IL,Jefferson,571.169,38.29972957892024,-88.92409390800661,2.0,41.0,17081,37820.0,47425.0
IL,Kankakee,676.556,41.13749864624429,-87.86180993764316,2.0,468.0,17091,110024.0,53884.0
IL,Kendall,320.335,41.59091850189599,-88.42877593743376,,,17093,127915.0,93345.0
IL,LaSalle,1135.124,41.34434688498996,-88.8862866744852,4.0,244.0,17099,109430.0,54063.0
IL,Lawrence,372.178,38.72066453419409,-87.72675991846005,1.0,25.0,17101,15765.0,43767.0
IL,Livingston,1044.285,40.89184007042917,-88.55783779981725,1.0,42.0,17105,35761.0,59323.0
IL,McDonough,589.407,40.45673310756571,-90.67774099422574,1.0,95.0,17109,29955.0,42887.0
IL,McHenry,603.171,42.324334936812235,-88.45274164127231,3.0,343.0,17111,308570.0,86268.0
IL,Macoupin,862.906,39.2610541247816,-89.92443894754834,2.0,50.0,17117,45313.0,53409.0
IL,Mason,539.238,40.23815571394871,-89.92230332964404,1.0,20.0,17125,13565.0,48764.0
IL,Massac,237.218,37.22111202772149,-88.7081427340614,1.0,25.0,17127,14080.0,43783.0
GA,Lowndes,496.066,30.832919212557588,-83.26706908155,2.0,430.0,13185,116321.0,41820.0
GA,McDuffie,257.461,33.47431054986369,-82.48023574307828,1.0,47.0,13189,21531.0,42768.0
GA,Madison,282.311,34.1302778306209,-83.21330431786097,,,13195,29650.0,51338.0
GA,Meriwether,501.223,33.03984120454263,-84.68580901368998,3.0,188.0,13199,21068.0,38886.0
GA,Mitchell,512.085,31.224276055484964,-84.19393753983951,1.0,23.0,13205,22192.0,36788.0
GA,Montgomery,239.523,32.17298046191521,-82.52867174771205,,,13209,9193.0,41834.0
GA,Murray,344.466,34.78956765692298,-84.74680296084345,1.0,42.0,13213,39921.0,46810.0
GA,Oglethorpe,439.012,33.880650066773676,-83.07578505207567,,,13221,15054.0,51105.0
GA,Pierce,316.494,31.359875649012885,-82.2136476668375,,,13229,19389.0,44389.0
GA,Pike,216.086,33.09436261088399,-84.38570501848587,,,13231,18634.0,66901.0
GA,Pulaski,249.031,32.22623908767425,-83.47003845884485,1.0,49.0,13235,11069.0,40582.0
GA,Rabun,369.993,34.882351172941874,-83.40730481400934,1.0,25.0,13241,16867.0,44213.0
GA,Rockdale,129.793,33.65168321448485,-84.0336162432998,1.0,146.0,13247,90594.0,59673.0
GA,Spalding,196.469,33.265487578557575,-84.28651293271882,1.0,160.0,13255,66100.0,43510.0
GA,Stephens,179.131,34.54980851225014,-83.29044307549549,1.0,96.0,13257,26035.0,45850.0
GA,Tattnall,479.403,32.043816159539425,-82.05133080066618,1.0,25.0,13267,25391.0,41440.0
GA,Taylor,376.686,32.55734717497854,-84.24740855596966,1.0,0.0,13269,8039.0,36310.0
KS,Smith,895.465,39.78516760404938,-98.78564127806965,1.0,53.0,20183,3603.0,41899.0
KS,Stanton,680.345,37.5630459105559,-101.78427447045726,1.0,34.0,20187,1987.0,60136.0
KS,Stevens,727.293,37.19230807326036,-101.31190521080256,1.0,100.0,20189,5559.0,58817.0
KS,Wabaunsee,794.302,38.955369676843794,-96.2031331177142,,,20197,6899.0,59744.0
KS,Woodson,497.82,37.88663438367552,-95.74082310382505,,,20207,3183.0,43894.0
KY,Pendleton,277.157,38.6968020292189,-84.35823431757326,,,21191,14529.0,54583.0
KY,Perry,339.67,37.24714256181998,-83.22368330883386,1.0,358.0,21193,26092.0,33108.0
KY,Robertson,99.911,38.51451701358183,-84.05192280464247,,,21201,2135.0,45146.0
KY,Rowan,279.795,38.18868659059259,-83.4282274767362,1.0,149.0,21205,24583.0,41196.0
KY,Russell,253.657,36.99045974188001,-85.05964297275492,1.0,25.0,21207,17821.0,34648.0
KY,Taylor,266.327,37.36927778409924,-85.3270987981426,1.0,90.0,21217,25549.0,45429.0
KY,Trigg,441.433,36.80997030771911,-87.8747107878557,1.0,25.0,21221,14643.0,49767.0
KY,Wayne,458.17,36.80304767994051,-84.82219650960067,1.0,25.0,21231,20468.0,33701.0
KY,Webster,331.943,37.52143117344793,-87.67680498772499,,,21233,13111.0,47132.0
KY,Wolfe,222.171,37.74491950828182,-83.49706770608339,,,21237,7177.0,30144.0
KY,Woodford,188.784,38.046588067645125,-84.73950230099015,1.0,25.0,21239,26533.0,66164.0
LA,Ascension,289.981,30.198497095361166,-90.91530450189693,3.0,83.0,22005,124672.0,77758.0
LA,St. Helena,408.403,30.82146693489188,-90.7131020936687,1.0,25.0,22091,10262.0,38699.0
LA,St. James,241.537,30.02559833148086,-90.80123295108157,2.0,20.0,22093,21037.0,53903.0
LA,St. Landry,923.879,30.601122856817817,-92.00171358472598,5.0,360.0,22097,82764.0,36624.0
LA,St. Martin,737.648,30.131399677701683,-91.61277444769176,2.0,25.0,22099,53621.0,46229.0
LA,St. Tammany,845.551,30.40685480764244,-89.96438861537303,15.0,946.0,22103,258111.0,67054.0
LA,Vermilion,1173.199,29.84474504402271,-92.3228461128274,2.0,95.0,22113,59830.0,48263.0
LA,Washington,669.525,30.852332595595474,-90.03606584006444,2.0,25.0,22117,46582.0,36850.0
KY,Bath,278.792,38.14373304200314,-83.7414905981694,,,21011,12383.0,44183.0
KY,Bell,359.0,36.73042114926372,-83.67807383905776,2.0,216.0,21013,26569.0,29362.0
KY,Boone,246.359,38.97217624022809,-84.72327553139873,2.0,201.0,21015,131533.0,77696.0
KY,Breckinridge,567.172,37.776228066055445,-86.4281248049622,1.0,25.0,21027,20388.0,47284.0
KY,Bullitt,297.024,37.97308600566458,-85.6857460969051,,,21029,81069.0,61022.0
IL,Monroe,385.011,38.27537058317198,-90.17822109205557,,,17133,34335.0,88481.0
IL,Morgan,568.791,39.71709780659077,-90.20381116155792,1.0,108.0,17137,33976.0,48976.0
IL,Ogle,758.574,42.04123261879707,-89.32232135476796,1.0,16.0,17141,50923.0,61794.0
IL,Peoria,619.209,40.785373604059096,-89.7612404765696,4.0,1122.0,17143,180621.0,56478.0
IL,Piatt,439.202,40.00965814590324,-88.58976253004118,1.0,16.0,17147,16396.0,67460.0
IL,Pulaski,199.185,37.23070207289141,-89.12958066860514,,,17153,5463.0,38400.0
IL,Richland,359.99,38.71408292683351,-88.07895023624557,1.0,90.0,17159,15763.0,48152.0
IL,Saline,379.819,37.75324724178989,-88.54096832343836,2.0,98.0,17165,23906.0,40761.0
IL,Sangamon,868.302,39.75664754402517,-89.66133361019911,4.0,1045.0,17167,195348.0,62242.0
IL,Stephenson,564.523,42.351639067014744,-89.66253275833952,1.0,100.0,17177,44753.0,47357.0
IL,Vermilion,898.368,40.185280216513895,-87.73260446088244,3.0,447.0,17183,76806.0,44638.0
IL,Wayne,713.814,38.42955354585409,-88.4258645944155,1.0,55.0,17191,16332.0,50471.0
IL,Whiteside,684.25,41.75490896307889,-89.91538654669176,2.0,135.0,17195,55626.0,57197.0
IL,Will,836.908,41.444929247802335,-87.97849862617176,3.0,917.0,17197,692310.0,86108.0
IN,Adams,339.028,40.74570071020358,-84.93676699984147,1.0,35.0,18001,35636.0,56693.0
GA,Thomas,544.596,30.863888586817573,-83.91856778029658,1.0,264.0,13275,44448.0,41642.0
GA,Toombs,364.005,32.11934985853588,-82.32496511058847,1.0,57.0,13279,26887.0,37148.0
GA,Towns,166.563,34.91488055676013,-83.74004798025206,1.0,25.0,13281,11852.0,45853.0
GA,Twiggs,358.398,32.66565544107438,-83.42136559209422,,,13289,8188.0,42054.0
GA,Walker,446.379,34.73431661938367,-85.3015810336374,,,13295,69410.0,43767.0
GA,Warren,284.298,33.40909585319129,-82.67806243533896,,,13301,5251.0,38352.0
KS,Cowley,1125.75,37.23790075454193,-96.83780359193638,2.0,62.0,20035,35218.0,47864.0
KS,Dickinson,847.072,38.86655434813198,-97.15166217079246,2.0,137.0,20041,18717.0,50605.0
KS,Edwards,621.894,37.88765332083009,-99.31190048525768,1.0,22.0,20047,2849.0,46962.0
KS,Ellis,899.912,38.914587115529955,-99.31751550597996,1.0,172.0,20051,28710.0,53840.0
KS,Ellsworth,715.847,38.69677640894178,-98.20457069904018,1.0,25.0,20053,6196.0,50261.0
KS,Ford,1098.271,37.691574408309826,-99.88746067888657,1.0,99.0,20057,33888.0,56052.0
KS,Gove,1071.665,38.91587880770337,-100.48293097676803,1.0,70.0,20063,2612.0,49626.0
KS,Greenwood,1143.3,37.87745102160143,-96.23239598700236,1.0,25.0,20073,6055.0,43083.0
KS,Harper,801.269,37.19174830228466,-98.07579856176243,2.0,50.0,20077,5506.0,45570.0
KS,Harvey,539.754,38.042937816383876,-97.42747573249952,2.0,141.0,20079,34210.0,57934.0
KS,Jefferson,532.574,39.23267587925273,-95.38475341617257,1.0,74.0,20087,18975.0,69246.0
LA,Beauregard,1157.342,30.648323947818334,-93.3468500300713,2.0,80.0,22011,37253.0,57005.0
LA,Bossier,840.057,32.67795858155389,-93.60159136635802,5.0,404.0,22015,127185.0,56754.0
LA,Caddo,878.539,32.57973438996568,-93.88174165659704,13.0,2026.0,22017,242922.0,40467.0
LA,Cameron,1284.887,29.874828077518295,-93.1918459338951,1.0,49.0,22023,6968.0,57299.0
LA,De Soto,875.579,32.05513388560786,-93.74190371805602,1.0,0.0,22031,27436.0,44457.0
LA,East Carroll,420.704,32.73684632665241,-91.24295733200087,1.0,11.0,22035,7037.0,27714.0
LA,Franklin,624.585,32.13899158187677,-91.67828812397045,1.0,43.0,22041,20156.0,34446.0
LA,Grant,643.026,31.59891252265266,-92.56069754301919,,,22043,22482.0,43502.0
LA,Jackson,569.183,32.30245884815145,-92.55737055163314,1.0,25.0,22049,15902.0,40828.0
LA,Jefferson,295.632,29.827561496375743,-90.13522678982525,16.0,1628.0,22051,434051.0,50871.0
LA,Lafayette,268.72,30.205380803397148,-92.06733716363479,16.0,1110.0,22055,242782.0,57821.0
KY,Calloway,385.021,36.62050111463831,-88.27208192781853,1.0,152.0,21035,39135.0,41873.0
KY,Carlisle,189.434,36.85521406861451,-88.9736625460438,,,21039,4771.0,41249.0
KY,Carroll,128.569,38.67105345357151,-85.11212352001311,1.0,25.0,21041,10737.0,47623.0
KY,Casey,444.23,37.3292530077064,-84.92799412789654,1.0,15.0,21045,15888.0,34358.0
KY,Cumberland,305.182,36.78731523989616,-85.38968028469206,1.0,25.0,21057,6659.0,33541.0
KY,Estill,253.078,37.69143854769993,-83.96143089196073,1.0,25.0,21065,14198.0,35701.0
KY,Fayette,283.649,38.03563649097342,-84.46165826986444,11.0,2379.0,21067,323780.0,55358.0
KY,Floyd,393.345,37.55994617979405,-82.74199163414896,3.0,251.0,21071,35845.0,33218.0
KY,Garrard,230.077,37.64408256759609,-84.54104465834624,,,21079,17560.0,51203.0
KY,Graves,551.743,36.72346187353037,-88.65046344530597,1.0,107.0,21083,37317.0,46785.0
KY,Grayson,496.698,37.462152436668354,-86.34422976945469,1.0,75.0,21085,26321.0,40780.0
KY,Hancock,187.652,37.84043230282048,-86.78091646032966,,,21091,8758.0,56769.0
KY,Harrison,306.364,38.44169026938891,-84.33590625046278,1.0,61.0,21097,18778.0,51709.0
KY,Henderson,436.669,37.795918941918124,-87.57148348873491,1.0,192.0,21101,45591.0,51161.0
KY,Hopkins,541.995,37.3084459179857,-87.547912259546,1.0,390.0,21107,45068.0,45512.0
TX,Kimble,1250.987,30.48678917617299,-99.74856472736009,1.0,15.0,48267,4362.0,42503.0
TX,Kinney,1360.055,29.351752350021815,-100.41495943591532,,,48271,3767.0,43192.0
TX,Lamar,907.19,33.666379179896,-95.5688719772977,3.0,393.0,48277,49728.0,45767.0
TX,Lampasas,712.84,31.195297969142946,-98.24163721742183,1.0,25.0,48281,21229.0,55151.0
TX,Lavaca,969.708,29.38508335549775,-96.931866971158,2.0,50.0,48285,20110.0,51128.0
TX,Lee,629.016,30.31315839084015,-96.97278017359315,,,48287,17144.0,55834.0
TX,Liberty,1158.417,30.152438326084464,-94.81094500572898,2.0,29.0,48291,86323.0,52577.0
TX,Limestone,905.288,31.545468041370665,-96.58094306291137,2.0,79.0,48293,23519.0,43226.0
TX,Lipscomb,932.179,36.277783727038425,-100.27329724836737,,,48295,3355.0,57332.0
TX,Loving,668.925,31.850014587054766,-103.58109231091647,,,48301,152.0,78637.0
TX,Lynn,891.867,33.17657705208724,-101.81628494507046,1.0,24.0,48305,5877.0,43436.0
TX,McCulloch,1065.598,31.193347674289708,-99.34624432846384,1.0,25.0,48307,7987.0,42719.0
TX,Martin,914.944,32.30600051353144,-101.95135183887832,1.0,18.0,48317,5753.0,56484.0
TX,Maverick,1279.258,28.740234966914432,-100.31487148173505,1.0,101.0,48323,58485.0,35594.0
TX,Menard,902.03,30.889906654882974,-99.82047939886137,,,48327,2139.0,35881.0
TX,Milam,1016.93,30.78384027303548,-96.97856143649476,2.0,35.0,48331,25131.0,46720.0
TX,Mills,748.261,31.495256917273835,-98.595428469575,,,48333,4921.0,47068.0
VA,Suffolk,400.168,36.69666698868101,-76.63907801510595,3.0,150.0,51800,91185.0,69753.0
VA,Virginia Beach,249.016,36.73384893988391,-76.04602578613242,3.0,542.0,51810,450189.0,76520.0
VA,Winchester,9.233,39.17347711621233,-78.17042655453832,2.0,411.0,51840,28108.0,51456.0
WA,Adams,1924.978,46.98373686843984,-118.55967214692589,2.0,57.0,53001,19759.0,52012.0
WA,Asotin,636.213,46.188695941726635,-117.1986231794807,1.0,25.0,53003,22610.0,49776.0
WA,Benton,1700.379,46.23939142111408,-119.5110785016932,4.0,447.0,53005,201877.0,69212.0
WA,Cowlitz,1140.125,46.194455395337904,-122.67783814703891,1.0,202.0,53015,108987.0,58624.0
WA,Douglas,1819.264,47.73951744000265,-119.69104922635508,,,53017,42907.0,65912.0
WA,Ferry,2203.159,48.47173865577701,-118.5165150822379,1.0,25.0,53019,7649.0,40468.0
WA,Garfield,710.686,46.433576943684336,-117.54363292827883,1.0,45.0,53023,2247.0,50185.0
WA,Grant,2679.513,47.20789557576815,-119.45349024051883,4.0,186.0,53025,97331.0,53688.0
VA,Fairfax,6.239,38.8518030261561,-77.30095790152019,,,51600,24574.0,105532.0
WI,Racine,332.501,42.74719025902618,-88.06093005959215,4.0,715.0,55101,196584.0,60349.0
WI,Rusk,913.585,45.47491792810272,-91.13331152722272,1.0,25.0,55107,14147.0,48448.0
WI,Sauk,830.902,43.429240824420326,-89.94811537005299,3.0,161.0,55111,64249.0,57256.0
